
mai 14, 2019 21:38:18.94 NEW SESSION
mai 14, 2019 21:38:18.96 [9732:2112:0514/213818.828:ERROR:browser_process_sub_thread.cc(217)] Waited 8 ms for network service

mai 21, 2019 21:42:12.69 NEW SESSION
mai 21, 2019 21:42:12.80 [Parent 9580, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 21:42:12.80 [Child 9080, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 21:42:12.84 [Parent 9580, Gecko_IOThread] WARNING: file z:/build/build/src/ipc/chromium/src/base/process_util_win.cc, line 188
mai 21, 2019 22:01:23.31 [Parent 9580, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 22:01:23.31 [Parent 9580, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 22:01:23.34 [Child 4072, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 22:01:23.43 [Child 4072, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_w[Parent 9580, Gecko_IOThread] WARNING: file z:/build/build/src/ipc/chromium/src/base/process_util_win.cc, line 188
mai 21, 2019 22:01:23.52 [Parent 9580, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 346
mai 21, 2019 22:01:24.54 [GPU 13080, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/co
mai 21, 2019 22:01:24.54 ###!!! [Child][MessageChannel::SendAndWait] Error: Channel error: cannot send/recv
mai 21, 2019 22:01:24.54 

jun 18, 2019 19:41:06.13 NEW SESSION
jun 18, 2019 19:41:06.18 [9012:12240:0618/194106.127:ERROR:browser_process_sub_thread.cc(221)] Waited 622 ms for network service
jun 18, 2019 20:19:56.62 [268:3824:0618/201956.403:ERROR:shader_disk_cache.cc(258)] Failed to create shader cache entry: -2
jun 18, 2019 20:19:56.86 [268:3824:0618/201956.403:ERROR:shader_disk_cache.cc(258)] Failed to create shader cache entry: -2
jun 18, 2019 20:19:57.31 [268:720:0618/201957.313:ERROR:CONSOLE(279)] "Failed to execute 'postMessage' on 'DOMWindow': The target origin provided ('https://www.up.edu.br') does not match the recipient window's origin ('chrome-search://local-ntp').", source: chrome-search://most-visited/single.js (279)
jun 18, 2019 20:42:45.63 [268:10664:0618/204245.613:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 20:43:27.06 [268:3824:0618/204327.063:ERROR:shader_disk_cache.cc(258)] Failed to create shader cache entry: -2
jun 18, 2019 20:59:21.31 [268:10664:0618/205921.314:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 20:59:54.07 [268:10664:0618/205954.075:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:01:00.67 [268:10664:0618/210100.673:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:01:02.31 [268:10664:0618/210102.318:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:21:41.40 [268:720:0618/212141.401:ERROR:textfield.cc(1758)] NOT IMPLEMENTED
jun 18, 2019 21:24:26.10 [268:10664:0618/212426.102:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:00.32 [268:10664:0618/212700.316:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:01.40 [268:10664:0618/212701.401:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:02.02 [268:10664:0618/212702.021:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:02.61 [268:10664:0618/212702.617:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:03.16 [268:10664:0618/212703.161:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:03.78 [268:10664:0618/212703.780:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:04.36 [268:10664:0618/212704.366:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:04.95 [268:10664:0618/212704.957:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:05.47 [268:10664:0618/212705.477:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:08.20 [268:10664:0618/212708.203:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:08.81 [268:10664:0618/212708.812:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:09.33 [268:10664:0618/212709.335:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:09.85 [268:10664:0618/212709.858:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:10.38 [268:10664:0618/212710.382:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:10.90 [268:10664:0618/212710.905:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:11.42 [268:10664:0618/212711.426:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:11.95 [268:10664:0618/212711.950:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:12.47 [268:10664:0618/212712.473:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:12.99 [268:10664:0618/212712.995:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:13.51 [268:10664:0618/212713.516:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:14.03 [268:10664:0618/212714.038:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:14.56 [268:10664:0618/212714.560:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:15.08 [268:10664:0618/212715.085:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:15.60 [268:10664:0618/212715.608:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:16.13 [268:10664:0618/212716.131:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:16.65 [268:10664:0618/212716.652:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:17.17 [268:10664:0618/212717.176:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:17.70 [268:10664:0618/212717.701:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:18.22 [268:10664:0618/212718.224:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:18.74 [268:10664:0618/212718.746:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:19.26 [268:10664:0618/212719.268:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:19.79 [268:10664:0618/212719.790:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:20.31 [268:10664:0618/212720.312:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:20.83 [268:10664:0618/212720.834:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:21.36 [268:10664:0618/212721.361:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:21.88 [268:10664:0618/212721.885:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:22.40 [268:10664:0618/212722.406:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:22.92 [268:10664:0618/212722.927:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:23.44 [268:10664:0618/212723.448:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:23.97 [268:10664:0618/212723.978:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:24.52 [268:10664:0618/212724.526:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:25.04 [268:10664:0618/212725.048:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:25.56 [268:10664:0618/212725.568:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:26.09 [268:10664:0618/212726.093:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:26.61 [268:10664:0618/212726.615:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:27.16 [268:10664:0618/212727.141:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:27.66 [268:10664:0618/212727.665:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:28.19 [268:10664:0618/212728.194:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:28.71 [268:10664:0618/212728.715:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:29.24 [268:10664:0618/212729.241:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:29.76 [268:10664:0618/212729.764:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:30.29 [268:10664:0618/212730.293:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:30.82 [268:10664:0618/212730.817:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:31.35 [268:10664:0618/212731.353:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:31.90 [268:10664:0618/212731.903:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:32.43 [268:10664:0618/212732.432:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:32.95 [268:10664:0618/212732.953:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:33.47 [268:10664:0618/212733.475:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:34.00 [268:10664:0618/212734.000:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:34.52 [268:10664:0618/212734.523:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:35.04 [268:10664:0618/212735.046:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:35.56 [268:10664:0618/212735.568:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:36.09 [268:10664:0618/212736.092:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:36.61 [268:10664:0618/212736.613:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:37.13 [268:10664:0618/212737.135:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:37.65 [268:10664:0618/212737.658:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:38.18 [268:10664:0618/212738.180:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:38.70 [268:10664:0618/212738.702:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:39.22 [268:10664:0618/212739.225:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:39.74 [268:10664:0618/212739.745:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:40.26 [268:10664:0618/212740.267:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:41.77 [268:10664:0618/212741.776:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:42.44 [268:10664:0618/212742.448:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:43.11 [268:10664:0618/212743.113:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:43.66 [268:10664:0618/212743.665:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:44.18 [268:10664:0618/212744.188:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:44.71 [268:10664:0618/212744.709:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:45.23 [268:10664:0618/212745.229:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:45.75 [268:10664:0618/212745.753:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:46.27 [268:10664:0618/212746.276:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:46.80 [268:10664:0618/212746.799:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:47.32 [268:10664:0618/212747.324:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:47.84 [268:10664:0618/212747.847:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:48.37 [268:10664:0618/212748.371:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:48.89 [268:10664:0618/212748.892:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:49.41 [268:10664:0618/212749.413:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:49.93 [268:10664:0618/212749.935:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:50.45 [268:10664:0618/212750.458:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:50.98 [268:10664:0618/212750.981:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:51.50 [268:10664:0618/212751.502:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:52.02 [268:10664:0618/212752.023:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:52.54 [268:10664:0618/212752.547:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:53.07 [268:10664:0618/212753.070:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:53.59 [268:10664:0618/212753.592:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:54.11 [268:10664:0618/212754.114:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:54.63 [268:10664:0618/212754.637:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:55.16 [268:10664:0618/212755.161:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:55.68 [268:10664:0618/212755.685:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:56.21 [268:10664:0618/212756.215:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:56.74 [268:10664:0618/212756.741:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:57.27 [268:10664:0618/212757.269:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:57.79 [268:10664:0618/212757.793:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:58.31 [268:10664:0618/212758.316:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:58.84 [268:10664:0618/212758.841:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:59.36 [268:10664:0618/212759.365:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:27:59.89 [268:10664:0618/212759.892:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:28:00.41 [268:10664:0618/212800.416:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:28:00.94 [268:10664:0618/212800.940:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
jun 18, 2019 21:28:01.46 [268:10664:0618/212801.464:ERROR:platform_sensor_reader_win.cc(244)] NOT IMPLEMENTED
